# Constructed from biom file
#OTU ID	Aus.K9.1	Aus.K9.6	Aus.K9.7	Aus.K9.8	Aus.K9.9	Aus.K9.11	Aus.K9.12	Aus.K9.14	Aus.K9.15	Aus.K9.17	Aus.K9.18	Aus.K9.21	Aus.K9.22	Aus.K9.23	Aus.K9.24	Aus.K9.25	Aus.K9.26	Aus.K9.27	Aus.K9.28	Aus.K9.29	Aus.K9.30	Aus.K9.31	Aus.K9.32	Aus.K9.35	Aus.K9.36	Aus.K9.38	Aus.K9.39	Aus.K9.40	Aus.K9.42	Aus.K9.43	Aus.K9.46	Aus.K9.47	Aus.K9.50	Aus.K9.52	Aus.K9.53	Aus.K9.56	Aus.K9.58	Aus.K9.60	Aus.K9.61	Aus.K9.63	Aus.K9.65	Aus.K9.66	Aus.K9.68	Aus.K9.69	Aus.K9.70	Aus.K9.71	Aus.K9.72	Aus.K9.73	Aus.K9.74	Aus.K9.75	Aus.K9.76	Aus.K9.77	Aus.K9.78	Aus.K9.79	Aus.K9.80	Aus.K9.82	Aus.K9.83	Aus.K9.85	Aus.K9.87	Aus.K9.88	Aus.K9.89	Aus.K9.90	Aus.K9.92	Aus.K9.93	Aus.K9.94	Aus.K9.97	Aus.K9.99	Aus.K9.100	Aus.K9.101	Aus.K9.104	Aus.K9.105	Aus.K9.106	Aus.K9.107	Aus.K9.109	Aus.K9.110	Aus.K9.113	Aus.K9.114	Aus.K9.115	Aus.K9.116	Aus.K9.117	Aus.K9.118	Aus.K9.119	Aus.K9.120	Aus.K9.121	Aus.K9.122	Aus.K9.123	Aus.K9.124	Aus.K9.125	Aus.K9.126	Aus.K9.128	Aus.K9.129	Aus.K9.131	Aus.K9.132	Aus.K9.133	Aus.K9.134	Aus.K9.135	Aus.K9.138	Aus.K9.139	Aus.K9.140	Aus.K9.141	Aus.K9.143	Aus.K9.145	Aus.K9.147	Aus.K9.148	Aus.K9.149	Aus.K9.150	Aus.K9.151	Aus.K9.152	Aus.K9.153	Aus.K9.154	Aus.K9.155	Aus.K9.157	Aus.K9.158	Aus.K9.159	Aus.K9.160	Aus.K9.161	Aus.K9.163	Aus.K9.165	Aus.K9.166	Aus.K9.167	Aus.K9.169	Aus.K9.170	Aus.K9.171	Aus.K9.172	Aus.K9.173	Aus.K9.174	Aus.K9.176	Aus.K9.177	Aus.K9.178	Aus.K9.179	Aus.K9.180	Aus.K9.181	Aus.K9.183	Aus.K9.184	Aus.K9.186	Aus.K9.187	Aus.K9.188	Aus.K9.190	Aus.K9.191	Aus.K9.193	Aus.K9.194	Aus.K9.195	Aus.K9.196	Aus.K9.197	Aus.K9.198	Aus.K9.199	Aus.K9.200	Aus.K9.201	Aus.K9.202	Aus.K9.203	Aus.K9.204	Aus.K9.205	Aus.K9.206	Aus.K9.207	Aus.K9.208	Aus.K9.209	Aus.K9.210	Aus.K9.211	Aus.K9.215	Aus.K9.216	Aus.K9.217	Aus.K9.218	Aus.K9.222	Aus.K9.223	Aus.K9.224	Aus.K9.225	Aus.K9.226	Aus.K9.228	Aus.K9.230	Aus.K9.231	Aus.K9.233	Aus.K9.235	Aus.K9.236	Aus.K9.237	Aus.K9.239	Aus.K9.240	Aus.K9.241
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	0.0004842615012106538	0.002259887005649717	0.00016142050040355126	0.01630347054075868	0.0004842615012106538	0.00016142050040355126	0.0008071025020177563	0.0005649717514124294	0.000645682001614205	0.006456820016142048	0.0004035512510088781	0.008313155770782886	0.00016142050040355126	0.0004842615012106538	0.002098466505246166	0.008151735270379337	0.00024213075060532688	0.002744148506860371	0.0008071025020177563	8.071025020177563e-05	0.0013720742534301857	0.006295399515738496	0.0007263922518159807	0.0016142050040355127	0.0014527845036319614	8.071025020177563e-05	0.001937046004842615	8.071025020177563e-05	0.0005649717514124294	0.0004842615012106538	0.0016142050040355127	0.004681194511702985	0.0011299435028248588	0.006376109765940271	0.0003228410008071025	0.008313155770782886	0.0020177562550443904	0.0019370460048426152	8.071025020177563e-05	0.0014527845036319614	8.071025020177563e-05	8.071025020177563e-05	0.0024213075060532676	0.0	0.0008071025020177563	0.009281678773204195	0.00532687651331719	0.002663438256658595	0.0011299435028248588	0.0	0.009281678773204195	0.00016142050040355126	0.0019370460048426152	0.004277643260694106	0.00016142050040355126	0.0007263922518159807	0.00016142050040355126	0.0034705407586763507	0.0020177562550443904	0.0026634382566585947	0.0014527845036319614	0.00016142050040355126	0.004196933010492332	0.004358353510895883	0.00129136400322841	0.002098466505246166	0.0032284100080710236	8.071025020177563e-05	8.071025020177563e-05	0.00274414850686037	0.00040355125100887816	0.00936238902340597	0.002582728006456819	0.00024213075060532688	0.008555286521388214	0.0012106537530266344	0.0004842615012106538	0.0005649717514124294	0.0033898305084745757	0.002824858757062146	0.003389830508474575	0.00040355125100887816	0.0021791767554479413	0.01428571428571428	0.01121872477804681	0.0009685230024213075	0.004116222760290556	0.005569007263922517	0.0033898305084745753	0.003147699757869248	0.0005649717514124294	0.0011299435028248588	0.0026634382566585947	0.0007263922518159806	0.000887812752219532	0.0007263922518159807	0.003389830508474575	0.0011299435028248588	0.002017756255044391	0.00016142050040355126	0.011945117029862787	0.0020177562550443904	0.004923325262308312	8.071025020177563e-05	0.0	0.006698950766747375	8.071025020177563e-05	0.0016142050040355124	0.0003228410008071025	0.00024213075060532688	0.00048426150121065375	8.071025020177563e-05	0.0008071025020177563	0.0051654560129136395	0.004681194511702985	0.0030669895076674727	0.0	0.0016949152542372883	0.00016142050040355126	0.00024213075060532688	0.004519774011299434	0.0034705407586763516	0.0014527845036319612	0.000645682001614205	8.071025020177563e-05	0.0003228410008071025	8.071025020177563e-05	8.071025020177563e-05	0.0018563357546408396	0.00016142050040355126	0.005165456012913638	8.071025020177563e-05	0.0021791767554479417	0.0041162227602905554	0.0011299435028248588	0.003228410008071024	0.00016142050040355126	0.00016142050040355126	0.0025827280064568193	0.0011299435028248588	0.000645682001614205	0.0004842615012106538	0.0010492332526230832	0.0008071025020177563	0.00024213075060532688	0.0012106537530266344	0.01299435028248587	0.0005649717514124294	8.071025020177563e-05	0.002017756255044391	0.0	0.0	0.0	0.0043583535108958835	0.00016142050040355126	0.00024213075060532688	0.0019370460048426152	0.00016142050040355126	0.00016142050040355126	0.0016142050040355124	0.001694915254237288	0.0025827280064568193	0.0005649717514124294	8.071025020177563e-05	0.001533494753833737	0.0	0.0	0.0016949152542372883	8.071025020177563e-05	0.0007263922518159807	0.0	8.071025020177563e-05	0.0009685230024213075	0.0003228410008071025	0.0011299435028248588	0.00048426150121065375	0.0007263922518159807
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.0003228410008071025	0.0005649717514124294	8.071025020177563e-05	0.00024213075060532688	0.00016142050040355126	0.00016142050040355126	0.00040355125100887816	0.00016142050040355126	0.00040355125100887816	0.00024213075060532688	0.022598870056497196	0.024293785310734478	0.0	0.09959644874899103	0.0045197740112994335	0.0007263922518159807	0.00024213075060532688	0.0021791767554479417	0.00024213075060532688	0.0	0.021872477804681222	0.0066182405165456	0.0004842615012106538	0.017352703793381774	0.0003228410008071025	0.0005649717514124294	0.056577885391444704	0.010815173527037932	0.024778046811945134	8.071025020177563e-05	0.0004842615012106538	0.0023405972558514926	0.0005649717514124294	0.0007263922518159807	8.071025020177563e-05	0.0003228410008071025	0.00048426150121065375	0.00048426150121065375	0.030185633575464103	0.00048426150121065375	0.000645682001614205	0.00016142050040355126	0.008474576271186439	0.0004842615012106538	0.027199354317998418	0.0010492332526230832	0.023890234059725603	0.0009685230024213075	0.0003228410008071025	8.071025020177563e-05	0.0008878127522195319	0.0010492332526230832	0.0295399515738499	0.0007263922518159806	0.00040355125100887816	0.020742534301856363	0.0003228410008071025	0.04471347861178368	0.025262308313155794	0.0007263922518159806	0.0039548022598870055	0.00040355125100887816	0.07748184019370452	0.0005649717514124294	0.03228410008071029	0.000887812752219532	0.07933817594834536	0.0010492332526230832	8.071025020177563e-05	0.005811138014527844	8.071025020177563e-05	0.000645682001614205	0.00016142050040355126	0.00024213075060532688	0.000887812752219532	0.000645682001614205	0.00016142050040355126	0.0010492332526230832	0.00040355125100887816	0.00016142050040355126	0.0009685230024213075	0.005811138014527842	0.0020177562550443904	0.0005649717514124294	0.0008071025020177563	0.033091202582727984	0.017756255044390646	0.008151735270379337	0.0013720742534301857	0.0003228410008071025	0.11000807102502007	0.00048426150121065375	0.0007263922518159807	8.071025020177563e-05	0.00040355125100887816	0.015415657788539141	0.07998385794995955	0.00476190476190476	0.07627118644067786	0.00016142050040355126	0.0010492332526230832	0.07917675544794182	0.0007263922518159807	0.0	0.0004035512510088781	0.001775625504439064	0.00024213075060532688	0.004277643260694106	0.05625504439063759	0.0004035512510088781	0.0007263922518159807	0.0004842615012106538	0.0007263922518159806	0.0007263922518159807	0.0005649717514124294	0.0006456820016142049	0.0003228410008071025	0.0	0.0008071025020177563	0.00024213075060532688	0.00040355125100887816	0.0007263922518159806	0.0007263922518159806	0.0004842615012106538	0.0	0.00016142050040355126	0.0	0.0003228410008071025	0.035512510088781264	0.002340597255851492	0.0008878127522195319	0.00016142050040355126	0.007828894269572234	0.0018563357546408396	0.00040355125100887816	0.0039548022598870055	0.002340597255851493	0.0024213075060532684	0.00048426150121065375	0.052058111380145246	0.0025020177562550443	0.00016142050040355126	0.0003228410008071025	0.00024213075060532688	0.00048426150121065375	0.0007263922518159807	0.0008878127522195319	0.0003228410008071025	8.071025020177563e-05	0.0013720742534301857	0.00016142050040355126	0.00016142050040355126	8.071025020177563e-05	0.00024213075060532688	0.00040355125100887816	0.00024213075060532688	8.071025020177563e-05	8.071025020177563e-05	0.00024213075060532688	0.00016142050040355126	0.0007263922518159807	0.1311541565778855	0.013801452784503626	0.0	0.00016142050040355126	0.00024213075060532688	0.0003228410008071025	0.0	8.071025020177563e-05	0.0024213075060532676	0.00016142050040355126	8.071025020177563e-05	0.008313155770782886	8.071025020177563e-05	8.071025020177563e-05	0.001533494753833737	8.071025020177563e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00016142050040355126	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.00024213075060532688	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00016142050040355126	8.071025020177563e-05	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003228410008071025	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7	0.00024213075060532688	0.0029862792574656973	8.071025020177563e-05	0.007102502017756254	0.00016142050040355126	8.071025020177563e-05	0.0011299435028248588	0.00040355125100887816	0.0004842615012106538	0.007183212267958029	0.00048426150121065375	0.002421307506053268	0.0004842615012106538	0.000645682001614205	0.0014527845036319614	0.007102502017756253	0.00040355125100887816	0.003147699757869249	0.00024213075060532688	8.071025020177563e-05	0.0011299435028248588	0.007990314769975786	0.0025020177562550443	0.002017756255044391	0.0013720742534301855	0.0	0.001937046004842615	0.00016142050040355126	0.0003228410008071025	0.0003228410008071025	0.0020984665052461663	0.0038740920096852296	0.0027441485068603715	0.002663438256658595	8.071025020177563e-05	0.003631961259079903	0.0008878127522195319	0.0027441485068603706	0.001775625504439064	0.002502017756255044	8.071025020177563e-05	0.00016142050040355126	0.004681194511702986	0.0	8.071025020177563e-05	0.0032284100080710245	0.0009685230024213075	0.0020984665052461663	0.0014527845036319614	0.00024213075060532688	0.011138014527845035	0.00024213075060532688	0.002098466505246166	0.003470540758676351	0.00024213075060532688	0.0003228410008071025	0.00016142050040355126	0.003470540758676351	0.002824858757062147	0.0017756255044390637	0.0033898305084745757	8.071025020177563e-05	0.004519774011299434	0.00040355125100887816	0.00048426150121065375	0.0013720742534301857	0.0036319612590799025	8.071025020177563e-05	8.071025020177563e-05	0.00532687651331719	0.00024213075060532688	0.00460048426150121	0.0024213075060532684	0.0	0.010573042776432603	0.0005649717514124294	0.0003228410008071025	0.00016142050040355126	0.0010492332526230832	0.002502017756255044	0.0034705407586763516	0.00024213075060532688	0.004519774011299434	0.0025827280064568197	0.005730427764326069	0.000645682001614205	0.0020177562550443904	0.004842615012106538	0.003874092009685229	0.0020177562550443904	0.0008071025020177562	0.00024213075060532688	0.0025827280064568197	0.0004035512510088781	0.0007263922518159807	0.000645682001614205	0.0009685230024213076	0.00048426150121065375	0.0005649717514124294	0.0	0.007828894269572235	0.0014527845036319614	0.004439063761097659	8.071025020177563e-05	0.0	0.00589184826472962	0.00016142050040355126	0.0008878127522195319	0.00040355125100887816	0.00016142050040355126	0.0	0.00016142050040355126	0.0008071025020177562	0.0008878127522195319	0.00048426150121065375	0.0020177562550443904	0.0	0.0029055690072639227	0.0003228410008071025	8.071025020177563e-05	0.0011299435028248588	0.002098466505246166	0.003389830508474576	0.0003228410008071025	0.0	0.0	0.00016142050040355126	0.00040355125100887816	0.0016949152542372883	0.0004035512510088781	0.004519774011299434	0.0	0.0018563357546408394	0.006214689265536722	0.00040355125100887816	0.0029862792574656973	0.0	0.00016142050040355126	0.0005649717514124294	0.0010492332526230832	0.00024213075060532688	0.0003228410008071025	0.0008071025020177563	0.00024213075060532688	0.00024213075060532688	0.0011299435028248588	0.0025020177562550443	0.00048426150121065375	8.071025020177563e-05	0.003631961259079903	0.0	0.0	8.071025020177563e-05	0.0022598870056497176	8.071025020177563e-05	0.00024213075060532688	0.0014527845036319614	0.0	0.0	0.002098466505246166	0.0008071025020177563	0.0029862792574656973	0.0	0.0	0.0016142050040355124	0.00016142050040355126	8.071025020177563e-05	0.0018563357546408394	0.0	0.000645682001614205	0.0	8.071025020177563e-05	0.0011299435028248588	0.000645682001614205	0.0013720742534301857	0.002421307506053268	0.00040355125100887816
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae]	8.071025020177563e-05	0.00024213075060532688	0.0	0.0025827280064568197	0.0	0.0	8.071025020177563e-05	0.00016142050040355126	0.0	0.0	0.00024213075060532688	0.0005649717514124294	8.071025020177563e-05	0.0	0.00016142050040355126	0.0003228410008071025	0.0	0.0003228410008071025	8.071025020177563e-05	0.0	0.00016142050040355126	0.0009685230024213076	0.0	0.00016142050040355126	0.0003228410008071025	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.00016142050040355126	0.0	0.00016142050040355126	0.0005649717514124294	8.071025020177563e-05	0.0003228410008071025	0.00016142050040355126	8.071025020177563e-05	0.0	0.00016142050040355126	8.071025020177563e-05	8.071025020177563e-05	0.0003228410008071025	0.0	8.071025020177563e-05	0.0005649717514124294	0.0008878127522195319	0.0003228410008071025	0.00016142050040355126	8.071025020177563e-05	0.0022598870056497167	8.071025020177563e-05	0.00024213075060532688	0.0009685230024213075	0.0	8.071025020177563e-05	8.071025020177563e-05	8.071025020177563e-05	0.00024213075060532688	0.00040355125100887816	0.0003228410008071025	0.0	8.071025020177563e-05	0.0	0.0	0.00024213075060532688	0.0	0.0	0.0	0.00040355125100887816	0.0	0.0009685230024213075	0.0012106537530266344	0.0	0.00016142050040355126	8.071025020177563e-05	0.00016142050040355126	8.071025020177563e-05	8.071025020177563e-05	0.0005649717514124294	0.000645682001614205	8.071025020177563e-05	0.00016142050040355126	0.0004035512510088781	0.001937046004842615	8.071025020177563e-05	0.0008878127522195319	0.0004035512510088781	0.0008071025020177563	0.00048426150121065375	8.071025020177563e-05	0.0	0.00016142050040355126	0.0	8.071025020177563e-05	0.0	0.00024213075060532688	0.0	0.00024213075060532688	0.0	0.0013720742534301855	0.0004035512510088781	0.000645682001614205	0.0	0.0	0.0003228410008071025	0.0	8.071025020177563e-05	8.071025020177563e-05	0.0	8.071025020177563e-05	0.0	0.0	0.000887812752219532	0.00016142050040355126	0.0005649717514124294	0.0	0.0003228410008071025	0.0	0.0	0.0005649717514124294	0.0011299435028248588	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0003228410008071025	8.071025020177563e-05	0.0008071025020177562	0.0	0.0	0.00016142050040355126	0.0	0.0	0.0	8.071025020177563e-05	0.00016142050040355126	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0009685230024213075	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.003389830508474576	0.0	0.0	8.071025020177563e-05	0.0	0.0	8.071025020177563e-05	8.071025020177563e-05	8.071025020177563e-05	0.0	8.071025020177563e-05	0.00048426150121065375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016142050040355126	0.0	8.071025020177563e-05	0.0	0.0012106537530266342
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae]	0.037288135593220306	0.10581113801452777	0.0033091202582727986	0.05988700564971745	0.05786924939467312	0.0037933817594834537	0.0887005649717513	0.03107344632768367	0.05141242937853105	0.026795803066989546	0.0356739305891848	0.15569007263922593	0.011299435028248584	0.025020177562550486	0.09636803874092	0.08974979822437434	0.011783696529459237	0.09160613397901522	0.017756255044390653	0.01226795803066989	0.1564971751412436	0.09983857949959626	0.050040355125100855	0.07853107344632757	0.0757062146892654	0.00129136400322841	0.055770782889426884	0.0037933817594834524	0.04447134786117833	0.02300242130750608	0.05657788539144468	0.16787732041969416	0.15835351089588448	0.10298627925746551	0.047457627118644034	0.08983050847457615	0.04083938660209844	0.15690072639225247	0.037449556093623826	0.09225181598062944	0.019370460048426172	0.0037126715092816766	0.10863599677158989	0.0020177562550443904	0.03075060532687654	0.04923325262308309	0.04285714285714282	0.11517352703793371	0.07974172719935423	0.003954802259887004	0.10274414850686024	0.017433414043583558	0.05932203389830502	0.14269572235674	0.06553672316384175	0.030347054075867665	0.009927360774818397	0.03688458434221142	0.10298627925746558	0.06037126715092813	0.10516545601291348	0.003712671509281677	0.04576271186440673	0.028974979822437477	0.0505246166263115	0.12945924132364847	0.08256658595641636	0.003147699757869247	0.0014527845036319614	0.1190476190476189	0.00548829701372074	0.08684422921711044	0.06053268765133167	0.024374495560936276	0.08716707021791754	0.1362389023405979	0.023567393058918515	0.018966908797417293	0.024455205811138043	0.046973365617433364	0.12340597255851482	0.00476190476190476	0.1080710250201774	0.10104923325262294	0.19370460048426227	0.04552058111380143	0.11436642453591589	0.14422921711057365	0.1347861178369659	0.0698143664245358	0.049717514124293746	0.038821630347054055	0.10209846650524597	0.0445520581113801	0.07933817594834529	0.07417271993543169	0.11436642453591593	0.061016949152542355	0.06585956416464883	0.0018563357546408396	0.18587570621469002	0.04059725585149312	0.1331719128329303	0.002582728006456819	0.001533494753833737	0.10290556900726383	0.0008071025020177563	0.13236481033091244	0.07594834543987079	0.03898305084745759	0.04511702986279253	0.0025020177562550434	0.08224374495560922	0.060774818401937006	0.019451170298627946	0.12340597255851478	0.003228410008071024	0.07191283292978194	0.02849071832122683	0.013075060532687649	0.03970944309927357	0.09693301049233242	0.11073446327683599	0.0788539144471347	0.0010492332526230832	0.0069410815173527015	0.012510088781275219	0.031476997578692524	0.05899919289749792	0.015496368038740917	0.10161420500403541	0.005326876513317189	0.03422114608555283	0.16117836965294646	0.09443099273607737	0.11291364003228396	0.0021791767554479417	0.04108151735270376	0.055367231638418044	0.05625504439063756	0.014366424535916059	0.012348668280871666	0.07449556093623878	0.04899112187247777	0.13107344632768397	0.09677158999192884	0.031154156577885422	0.1278450363196127	0.0035512510088781257	0.1088781275221951	0.061420500403551195	0.001533494753833737	0.026553672316384235	0.05746569814366422	0.0010492332526230832	0.063276836158192	0.10742534301856319	0.0019370460048426152	0.003551251008878125	0.1227602905569005	0.1042776432606939	0.09564164648910393	0.035673930589184784	0.005649717514124291	0.051251008878127474	0.00952380952380952	0.006456820016142047	0.12033898305084728	0.0011299435028248588	0.07336561743341391	0.008555286521388214	0.025020177562550476	0.06739305891848257	0.15052461662631225	0.12768361581920926	0.10887812752219518	0.03753026634382561
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cyclobacteriaceae	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae	0.0	0.00016142050040355126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.071025020177563e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
